date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,DayCategory
2/10/2015,2.0,2,Tuesday,2,0.8,3.94,1190.4659913169319,2160.0,0,0.0,0,0,18.0,0.966759259,Weekday
2/10/2015,2.0,1,Tuesday,10,0.8,22.52,1268.0,0.0,88,0.0,0,0,56.0,0.90063244,Weekday
2/10/2015,2.0,1,Tuesday,1,0.8,22.52,1546.0,0.0,88,0.0,0,0,57.0,0.90047076,Weekday
2/10/2015,2.0,1,Tuesday,3,0.8,22.52,813.0,0.0,88,0.0,0,0,57.0,0.90047076,Weekday
2/10/2015,2.0,1,Tuesday,2,0.8,22.52,1512.0,0.0,88,0.0,0,0,57.0,0.899984058,Weekday
2/10/2015,2.0,2,Tuesday,1,0.8,3.94,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.853666667,Weekday
2/10/2015,2.0,1,Tuesday,9,0.8,29.12,1263.0,2160.0,38,0.0,0,0,58.0,0.8008,Weekday
2/10/2015,2.0,1,Tuesday,12,0.8,15.26,900.0,4080.0,50,0.0,0,0,34.0,0.800401961,Weekday
2/10/2015,2.0,2,Tuesday,4,0.7,4.15,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.796755556,Weekday
2/10/2015,2.0,1,Tuesday,6,0.75,18.79,640.0,2400.0,0,0.0,0,0,34.0,0.750797009,Weekday
2/10/2015,2.0,1,Tuesday,11,0.8,10.05,13.0,3240.0,34,0.0,0,0,54.0,0.750648148,Weekday
2/10/2015,2.0,1,Tuesday,5,0.75,30.1,855.0,7020.0,45,0.0,0,0,58.0,0.750356125,Weekday
2/10/2015,2.0,1,Tuesday,4,0.7,30.1,855.0,7020.0,40,0.0,0,1,58.0,0.700618234,Weekday
2/10/2015,2.0,2,Tuesday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.6895,Weekday
2/10/2015,2.0,2,Tuesday,6,0.75,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.628333333,Weekday
2/11/2015,2.0,2,Wednesday,4,0.7,4.15,1190.4659913169319,1800.0,0,0.0,0,0,15.0,1.033155556,Weekday
2/11/2015,2.0,2,Wednesday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,1.02,Weekday
2/11/2015,2.0,1,Wednesday,2,0.8,22.52,1557.0,0.0,90,0.0,0,0,57.5,1.000344928,Weekday
2/11/2015,2.0,1,Wednesday,1,0.8,22.52,1498.0,0.0,113,0.0,0,0,57.0,1.000065789,Weekday
2/11/2015,2.0,2,Wednesday,2,0.8,3.94,1190.4659913169319,2160.0,0,0.0,0,0,18.0,0.912037037,Weekday
2/11/2015,2.0,2,Wednesday,5,0.7,4.15,1190.4659913169319,240.0,0,0.0,0,0,2.0,0.87,Weekday
2/11/2015,2.0,1,Wednesday,10,0.8,22.52,598.0,0.0,75,0.0,0,0,56.0,0.850364583,Weekday
2/11/2015,2.0,1,Wednesday,6,0.8,18.79,656.0,3480.0,38,0.0,0,0,34.0,0.800947475,Weekday
2/11/2015,2.0,1,Wednesday,12,0.8,15.26,854.0,4080.0,50,0.0,0,0,34.0,0.800401961,Weekday
2/11/2015,2.0,1,Wednesday,9,0.8,29.12,609.0,3240.0,50,0.0,0,0,58.0,0.800144144,Weekday
2/11/2015,2.0,1,Wednesday,5,0.75,30.1,788.0,7380.0,56,0.0,0,0,59.5,0.750406233,Weekday
2/11/2015,2.0,1,Wednesday,8,0.6,30.1,1069.0,4560.0,30,0.0,0,1,58.0,0.714410494,Weekday
2/11/2015,2.0,1,Wednesday,4,0.7,30.1,667.0,5940.0,40,0.0,0,1,59.5,0.700588406,Weekday
2/11/2015,2.0,2,Wednesday,1,0.8,3.94,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.618361111,Weekday
2/11/2015,2.0,1,Wednesday,7,0.6,30.1,829.0,3360.0,23,0.0,0,1,58.0,0.600070513,Weekday
2/11/2015,2.0,2,Wednesday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.54175,Weekday
2/11/2015,2.0,1,Wednesday,3,0.8,22.52,11.0,6840.0,0,0.0,0,1,57.0,0.536901754,Weekday
2/12/2015,2.0,2,Thursday,4,0.7,4.15,1190.4659913169319,1800.0,0,0.0,0,0,15.0,1.096633333,Weekday
2/12/2015,2.0,1,Thursday,2,0.8,22.52,1327.0,0.0,113,0.0,0,0,57.5,1.000344928,Weekday
2/12/2015,2.0,2,Thursday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.838666667,Weekday
2/12/2015,2.0,1,Thursday,12,0.8,15.26,894.0,4080.0,50,0.0,0,0,34.0,0.800401961,Weekday
2/12/2015,2.0,1,Thursday,5,0.75,30.1,610.0,7080.0,56,0.0,0,0,59.0,0.750799435,Weekday
2/12/2015,2.0,1,Thursday,6,0.8,18.79,779.0,3960.0,0,0.0,0,0,33.0,0.688017677,Weekday
2/12/2015,2.0,2,Thursday,1,0.8,3.94,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.664875,Weekday
2/12/2015,2.0,2,Thursday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.656666667,Weekday
2/12/2015,2.0,1,Thursday,4,0.7,30.1,419.0,7080.0,0,0.0,0,1,59.0,0.637711864,Weekday
2/12/2015,2.0,2,Thursday,2,0.8,3.94,1190.4659913169319,2160.0,0,0.0,0,0,18.0,0.601944444,Weekday
2/12/2015,2.0,2,Thursday,5,0.7,4.15,1190.4659913169319,240.0,0,0.0,0,0,2.0,0.58,Weekday
2/12/2015,2.0,1,Thursday,7,0.65,30.1,909.0,7080.0,0,0.0,0,1,59.0,0.535677966,Weekday
2/12/2015,2.0,1,Thursday,9,0.8,29.12,14.0,6960.0,0,0.0,0,0,58.0,0.497885057,Weekday
2/12/2015,2.0,1,Thursday,8,0.65,30.1,1193.0,7080.0,0,0.0,0,1,59.0,0.463403955,Weekday
2/12/2015,2.0,1,Thursday,10,0.8,22.52,10.0,6000.0,0,0.0,0,0,50.0,0.441392,Weekday
2/14/2015,2.0,1,Saturday,1,0.8,22.52,1416.0,6840.0,113,0.0,0,0,57.0,1.000230409,Weekend
2/14/2015,2.0,2,Saturday,7,0.7,4.15,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.929277778,Weekend
2/14/2015,2.0,2,Saturday,4,0.75,4.15,1190.4659913169319,2400.0,0,0.0,0,0,20.0,0.902916667,Weekend
2/14/2015,2.0,2,Saturday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.800888889,Weekend
2/14/2015,2.0,1,Saturday,12,0.8,15.26,942.0,4080.0,63,0.0,0,0,34.0,0.800401961,Weekend
2/14/2015,2.0,1,Saturday,2,0.8,22.52,674.0,3660.0,63,0.0,0,0,57.0,0.80037492,Weekend
2/14/2015,2.0,2,Saturday,1,0.8,3.94,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.796208333,Weekend
2/14/2015,2.0,1,Saturday,4,0.75,30.1,481.0,7140.0,0,0.0,0,1,59.0,0.750392157,Weekend
2/14/2015,2.0,1,Saturday,5,0.75,30.1,664.0,7140.0,56,0.0,0,0,59.0,0.750392157,Weekend
2/14/2015,2.0,2,Saturday,8,0.7,4.15,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.725625,Weekend
2/14/2015,2.0,1,Saturday,8,0.7,30.1,824.0,5160.0,0,0.0,0,1,60.0,0.700206125,Weekend
2/14/2015,2.0,1,Saturday,7,0.7,30.1,957.0,7200.0,0,0.0,0,1,60.0,0.602,Weekend
2/14/2015,2.0,1,Saturday,11,0.6,11.41,1039.0,2280.0,23,0.0,0,2,55.0,0.600447507,Weekend
2/14/2015,2.0,1,Saturday,6,0.8,18.79,822.0,4080.0,0,0.0,0,0,34.0,0.557252451,Weekend
2/14/2015,2.0,2,Saturday,6,0.8,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.483333333,Weekend
2/14/2015,2.0,2,Saturday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekend
2/15/2015,3.0,2,Sunday,1,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,1.1041092562500001,Weekend
2/15/2015,3.0,2,Sunday,2,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,1.1041092562500001,Weekend
2/15/2015,3.0,1,Sunday,1,0.8,22.52,1420.0,6840.0,113,0.0,0,0,57.0,1.000230409,Weekend
2/15/2015,3.0,2,Sunday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.876444444,Weekend
2/15/2015,3.0,1,Sunday,12,0.8,15.26,1120.0,1440.0,50,0.0,0,0,34.0,0.800806306,Weekend
2/15/2015,3.0,2,Sunday,5,0.75,4.15,1190.4659913169319,240.0,0,0.0,0,0,2.0,0.760833333,Weekend
2/15/2015,3.0,1,Sunday,5,0.8,30.1,679.0,7140.0,0,0.0,0,0,59.5,0.722568627,Weekend
2/15/2015,3.0,2,Sunday,11,0.6,2.9,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.715333333,Weekend
2/15/2015,3.0,1,Sunday,7,0.7,30.1,881.0,7080.0,0,0.0,0,1,59.0,0.700632768,Weekend
2/15/2015,3.0,1,Sunday,6,0.75,18.79,814.0,4080.0,0,0.0,0,0,34.0,0.681598039,Weekend
2/15/2015,3.0,1,Sunday,11,0.65,11.41,700.0,2640.0,23,0.0,0,2,53.0,0.650223718,Weekend
2/15/2015,3.0,2,Sunday,8,0.7,4.15,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.605208333,Weekend
2/15/2015,3.0,2,Sunday,6,0.8,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.604166667,Weekend
2/15/2015,3.0,1,Sunday,4,0.75,30.1,919.0,7140.0,0,0.0,0,1,59.5,0.598627451,Weekend
2/15/2015,3.0,1,Sunday,3,0.6,30.1,1361.0,6960.0,30,0.0,0,1,58.0,0.475718391,Weekend
2/15/2015,3.0,1,Sunday,2,0.8,22.52,12.0,6900.0,0,0.0,0,0,57.5,0.432122899,Weekend
2/15/2015,3.0,2,Sunday,4,0.75,4.15,1190.4659913169319,2400.0,0,0.0,0,0,20.0,0.4276613622499999,Weekend
2/16/2015,3.0,1,Monday,1,0.8,22.52,1422.0,6840.0,113,0.0,0,0,57.0,1.000230409,Weekday
2/16/2015,3.0,2,Monday,9,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.960433333,Weekday
2/16/2015,3.0,2,Monday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.891555556,Weekday
2/16/2015,3.0,1,Monday,3,0.65,30.1,1263.0,600.0,63,0.0,0,1,58.0,0.802243319,Weekday
2/16/2015,3.0,1,Monday,5,0.8,30.1,461.0,0.0,0,0.0,0,0,59.0,0.800980392,Weekday
2/16/2015,3.0,1,Monday,12,0.8,15.26,1079.0,3720.0,38,0.0,0,0,34.0,0.800312375,Weekday
2/16/2015,3.0,2,Monday,6,0.8,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.773333333,Weekday
2/16/2015,3.0,1,Monday,6,0.75,18.79,895.0,3960.0,0,0.0,0,0,33.0,0.75065101,Weekday
2/16/2015,3.0,1,Monday,4,0.75,30.1,912.0,7020.0,0,0.0,0,1,58.0,0.750356125,Weekday
2/16/2015,3.0,2,Monday,4,0.75,4.15,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.722333333,Weekday
2/16/2015,3.0,1,Monday,7,0.7,30.1,784.0,600.0,30,0.0,0,1,59.0,0.700459889,Weekday
2/16/2015,3.0,2,Monday,5,0.75,4.15,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.629416667,Weekday
2/16/2015,3.0,1,Monday,11,0.7,11.41,680.0,2160.0,30,0.0,0,2,54.0,0.565972222,Weekday
2/16/2015,3.0,1,Monday,10,0.6,18.22,1131.0,5280.0,0,0.0,0,1,44.0,0.4276613622499999,Weekday
2/16/2015,3.0,1,Monday,9,0.6,18.79,2103.0,5400.0,0,0.0,0,1,54.0,0.4276613622499999,Weekday
2/16/2015,3.0,2,Monday,7,0.7,4.15,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.4276613622499999,Weekday
2/17/2015,3.0,1,Tuesday,1,0.8,22.52,1445.0,6840.0,113,0.0,0,0,57.0,1.000230409,Weekday
2/17/2015,3.0,2,Tuesday,10,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.927541667,Weekday
2/17/2015,3.0,2,Tuesday,7,0.7,5.13,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.91375,Weekday
2/17/2015,3.0,2,Tuesday,12,0.8,5.13,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.9025,Weekday
2/17/2015,3.0,1,Tuesday,12,0.8,15.26,1133.0,4080.0,38,0.0,0,0,34.0,0.800401961,Weekday
2/17/2015,3.0,1,Tuesday,6,0.75,18.79,726.0,3360.0,0,0.0,0,0,33.0,0.750621354,Weekday
2/17/2015,3.0,1,Tuesday,4,0.75,30.1,849.0,7020.0,45,0.0,0,1,58.0,0.750356125,Weekday
2/17/2015,3.0,2,Tuesday,6,0.8,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.749166667,Weekday
2/17/2015,3.0,1,Tuesday,7,0.7,30.1,562.0,840.0,30,0.0,0,1,59.0,0.700888203,Weekday
2/17/2015,3.0,1,Tuesday,11,0.7,11.41,1054.0,3420.0,30,0.0,0,2,56.0,0.700614035,Weekday
2/17/2015,3.0,1,Tuesday,3,0.7,30.1,1422.0,6960.0,50,0.0,0,1,58.0,0.700603448,Weekday
2/17/2015,3.0,2,Tuesday,4,0.75,5.13,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.656666667,Weekday
2/17/2015,3.0,1,Tuesday,5,0.8,30.1,680.0,7140.0,0,0.0,0,0,59.0,0.653431373,Weekday
2/17/2015,3.0,1,Tuesday,9,0.65,18.79,2120.0,5520.0,0,0.0,0,1,51.0,0.650134,Weekday
2/17/2015,3.0,2,Tuesday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.586041667,Weekday
2/17/2015,3.0,2,Tuesday,2,0.8,5.13,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.5814,Weekday
2/18/2015,3.0,2,Wednesday,12,0.8,5.13,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.9918,Weekday
2/18/2015,3.0,2,Wednesday,6,0.8,2.9,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.936861111,Weekday
2/18/2015,3.0,2,Wednesday,2,0.8,5.13,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.919125,Weekday
2/18/2015,3.0,1,Wednesday,11,0.7,11.41,685.0,3360.0,30,0.0,0,2,56.0,0.8211125,Weekday
2/18/2015,3.0,1,Wednesday,4,0.8,30.1,864.0,480.0,50,0.0,0,1,58.0,0.800980392,Weekday
2/18/2015,3.0,1,Wednesday,5,0.8,30.1,511.0,0.0,0,0.0,0,0,59.0,0.800980392,Weekday
2/18/2015,3.0,1,Wednesday,12,0.8,15.26,1095.0,4080.0,63,0.0,0,0,34.0,0.800401961,Weekday
2/18/2015,3.0,1,Wednesday,1,0.8,22.52,1374.0,3960.0,63,0.0,0,0,57.0,0.800279693,Weekday
2/18/2015,3.0,1,Wednesday,6,0.75,18.79,759.0,3960.0,34,0.0,0,0,33.0,0.75065101,Weekday
2/18/2015,3.0,1,Wednesday,7,0.75,30.1,553.0,2280.0,45,0.0,0,1,59.0,0.75053268,Weekday
2/18/2015,3.0,2,Wednesday,4,0.75,5.13,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.734645833,Weekday
2/18/2015,3.0,1,Wednesday,3,0.7,30.1,1057.0,0.0,40,0.0,0,1,58.0,0.700603448,Weekday
2/18/2015,3.0,1,Wednesday,9,0.7,18.79,1587.0,4560.0,30,0.0,0,1,51.0,0.70009573,Weekday
2/18/2015,3.0,2,Wednesday,7,0.7,5.13,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.671875,Weekday
2/18/2015,3.0,2,Wednesday,10,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.64025,Weekday
2/18/2015,3.0,2,Wednesday,8,0.7,5.13,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.58,Weekday
2/18/2015,3.0,2,Wednesday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.549791667,Weekday
2/18/2015,3.0,1,Wednesday,2,0.6,30.33,868.0,6840.0,0,0.0,0,1,57.0,0.4276613622499999,Weekday
2/19/2015,3.0,1,Thursday,12,0.8,15.26,1126.0,1080.0,38,0.0,0,0,34.0,0.800711494,Weekday
2/19/2015,3.0,1,Thursday,1,0.8,22.52,265.0,3840.0,63,0.0,0,0,57.0,0.800470513,Weekday
2/19/2015,3.0,1,Thursday,4,0.8,30.1,859.0,7020.0,63,0.0,0,1,58.5,0.800094017,Weekday
2/19/2015,3.0,2,Thursday,6,0.8,2.9,1190.4659913169319,4320.0,0,0.0,0,0,18.0,0.785864198,Weekday
2/19/2015,3.0,1,Thursday,6,0.75,18.79,899.0,3960.0,56,0.0,0,0,33.0,0.75065101,Weekday
2/19/2015,3.0,2,Thursday,10,0.8,3.94,1190.4659913169319,2400.0,0,0.0,0,0,10.0,0.733277778,Weekday
2/19/2015,3.0,2,Thursday,2,0.8,5.13,1190.4659913169319,3600.0,0,0.0,0,0,15.0,0.710125,Weekday
2/19/2015,3.0,1,Thursday,3,0.7,30.1,247.0,6960.0,50,0.0,0,1,58.0,0.700603448,Weekday
2/19/2015,3.0,1,Thursday,11,0.7,11.41,653.0,3480.0,30,0.0,0,2,58.0,0.700540441,Weekday
2/19/2015,3.0,1,Thursday,8,0.7,29.4,1116.0,6240.0,0,0.0,0,2,57.0,0.7,Weekday
2/19/2015,3.0,2,Thursday,4,0.75,5.13,1190.4659913169319,1920.0,0,0.0,0,0,8.0,0.684027778,Weekday
2/19/2015,3.0,2,Thursday,8,0.7,5.13,1190.4659913169319,1920.0,0,0.0,0,0,8.0,0.672135417,Weekday
2/19/2015,3.0,1,Thursday,9,0.7,18.79,1603.0,6120.0,30,0.0,0,1,51.0,0.638614379,Weekday
2/19/2015,3.0,2,Thursday,5,0.75,5.13,1190.4659913169319,1920.0,0,0.0,0,0,8.0,0.631354167,Weekday
2/19/2015,3.0,2,Thursday,12,0.8,5.13,1190.4659913169319,2160.0,0,0.0,0,0,9.0,0.609583333,Weekday
2/19/2015,3.0,1,Thursday,2,0.65,30.33,841.0,6840.0,0,0.0,0,1,57.0,0.585315789,Weekday
2/19/2015,3.0,1,Thursday,10,0.7,19.68,1410.0,5760.0,0,0.0,0,1,48.0,0.4276613622499999,Weekday
2/22/2015,4.0,2,Sunday,6,0.8,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.8319375,Weekend
2/22/2015,4.0,2,Sunday,2,0.8,5.13,1190.4659913169319,4800.0,0,0.0,0,0,20.0,0.8300625,Weekend
2/22/2015,4.0,2,Sunday,11,0.6,2.9,1190.4659913169319,2880.0,0,0.0,0,0,12.0,0.805555556,Weekend
2/22/2015,4.0,1,Sunday,12,0.8,15.26,1103.0,4080.0,63,0.0,0,0,34.0,0.800401961,Weekend
2/22/2015,4.0,1,Sunday,4,0.8,30.1,922.0,5820.0,63,0.0,0,1,59.0,0.80000295,Weekend
2/22/2015,4.0,2,Sunday,12,0.8,5.13,1190.4659913169319,2400.0,0,0.0,0,0,10.0,0.78375,Weekend
2/22/2015,4.0,2,Sunday,9,0.8,3.94,1190.4659913169319,2400.0,0,0.0,0,0,10.0,0.753525,Weekend
2/22/2015,4.0,1,Sunday,6,0.75,18.79,1055.0,3960.0,45,0.0,0,0,33.0,0.75065101,Weekend
2/22/2015,4.0,2,Sunday,1,0.8,3.94,1190.4659913169319,2880.0,0,0.0,0,0,12.0,0.727349537,Weekend
2/22/2015,4.0,1,Sunday,8,0.7,29.4,1146.0,6840.0,40,0.0,0,2,57.0,0.700614035,Weekend
2/22/2015,4.0,1,Sunday,2,0.7,30.33,746.0,6840.0,0,0.0,0,1,57.0,0.700605263,Weekend
2/22/2015,4.0,1,Sunday,11,0.75,11.41,834.0,3480.0,0,0.0,0,2,58.0,0.672140805,Weekend
2/22/2015,4.0,1,Sunday,9,0.7,18.79,1717.0,3240.0,30,0.0,0,1,57.0,0.627011183,Weekend
2/22/2015,4.0,1,Sunday,3,0.7,30.1,1041.0,8160.0,33,0.0,0,2,58.0,0.626577778,Weekend
2/22/2015,4.0,1,Sunday,10,0.7,21.25,1531.0,6000.0,0,0.0,0,1,50.0,0.456875,Weekend
2/22/2015,4.0,2,Sunday,10,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekend
2/22/2015,4.0,2,Sunday,7,0.7,5.13,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekend
2/23/2015,4.0,2,Monday,10,0.8,3.94,1190.4659913169319,2400.0,0,0.0,0,0,20.0,0.955791667,Weekday
2/23/2015,4.0,2,Monday,8,0.7,5.13,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.930416667,Weekday
2/23/2015,4.0,2,Monday,12,0.8,5.13,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.9025,Weekday
2/23/2015,4.0,2,Monday,3,0.8,5.13,1190.4659913169319,2160.0,0,0.0,0,0,18.0,0.87115,Weekday
2/23/2015,4.0,1,Monday,12,0.8,15.26,1060.0,4080.0,63,0.0,0,0,34.0,0.800401961,Weekday
2/23/2015,4.0,1,Monday,4,0.8,30.1,891.0,7140.0,38,0.0,0,1,59.0,0.800137255,Weekday
2/23/2015,4.0,1,Monday,5,0.8,30.1,541.0,7140.0,38,0.0,0,0,59.0,0.800137255,Weekday
2/23/2015,4.0,1,Monday,7,0.75,30.1,709.0,6960.0,45,0.0,0,1,58.0,0.750770115,Weekday
2/23/2015,4.0,1,Monday,6,0.75,18.79,1100.0,3960.0,45,0.0,0,0,33.0,0.75065101,Weekday
2/23/2015,4.0,1,Monday,11,0.75,11.41,826.0,2820.0,0,0.0,0,2,58.0,0.750293939,Weekday
2/23/2015,4.0,1,Monday,2,0.7,30.33,577.0,2160.0,30,0.0,0,1,58.0,0.700623,Weekday
2/23/2015,4.0,1,Monday,8,0.7,29.4,1094.0,6840.0,40,0.0,0,2,57.0,0.700614035,Weekday
2/23/2015,4.0,1,Monday,3,0.7,29.4,1228.0,6960.0,30,0.0,0,2,58.0,0.700362069,Weekday
2/23/2015,4.0,1,Monday,9,0.7,18.79,1641.0,6000.0,40,0.0,0,1,50.0,0.60128,Weekday
2/23/2015,4.0,1,Monday,10,0.7,21.25,1583.0,6000.0,0,0.0,0,1,50.0,0.4276613622499999,Weekday
2/23/2015,4.0,2,Monday,6,0.8,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekday
2/23/2015,4.0,2,Monday,9,0.8,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekday
2/23/2015,4.0,2,Monday,2,0.8,5.13,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekday
2/23/2015,4.0,2,Monday,7,0.7,5.13,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekday
2/24/2015,4.0,2,Tuesday,10,0.7,2.9,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.902222222,Weekday
2/24/2015,4.0,2,Tuesday,3,0.8,4.6,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.811388889,Weekday
2/24/2015,4.0,1,Tuesday,12,0.8,15.26,1062.0,4080.0,50,0.0,0,0,34.0,0.800401961,Weekday
2/24/2015,4.0,1,Tuesday,5,0.8,30.1,450.0,7140.0,50,0.0,0,0,60.0,0.800137255,Weekday
2/24/2015,4.0,1,Tuesday,4,0.8,30.1,901.0,6480.0,50,0.0,0,1,59.0,0.800071839,Weekday
2/24/2015,4.0,2,Tuesday,8,0.7,4.6,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.791458333,Weekday
2/24/2015,4.0,1,Tuesday,7,0.75,30.1,739.0,5640.0,45,0.0,0,1,59.0,0.750727326,Weekday
2/24/2015,4.0,1,Tuesday,6,0.75,18.79,913.0,3360.0,45,0.0,0,0,33.0,0.75065101,Weekday
2/24/2015,4.0,1,Tuesday,11,0.75,11.61,698.0,3360.0,34,0.0,0,2,57.0,0.750437269,Weekday
2/24/2015,4.0,1,Tuesday,3,0.75,29.4,1172.0,5340.0,45,0.0,0,2,60.0,0.750176991,Weekday
2/24/2015,4.0,2,Tuesday,6,0.75,2.9,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.726933333,Weekday
2/24/2015,4.0,2,Tuesday,9,0.7,2.9,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.726933333,Weekday
2/24/2015,4.0,1,Tuesday,2,0.7,30.33,408.0,1680.0,30,0.0,0,1,59.0,0.700623,Weekday
2/24/2015,4.0,1,Tuesday,8,0.7,29.4,1079.0,4560.0,40,0.0,0,2,58.0,0.700518519,Weekday
2/24/2015,4.0,1,Tuesday,9,0.7,18.79,1068.0,3000.0,30,0.0,0,1,52.0,0.700256795,Weekday
2/24/2015,4.0,2,Tuesday,11,0.7,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.5046875,Weekday
2/24/2015,4.0,1,Tuesday,10,0.7,21.25,1834.0,6360.0,0,0.0,0,1,53.0,0.471108491,Weekday
2/24/2015,4.0,2,Tuesday,2,0.7,3.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekday
2/24/2015,4.0,1,Tuesday,1,0.6,22.53,708.0,5040.0,0,0.0,0,1,42.0,0.4276613622499999,Weekday
2/25/2015,4.0,1,Wednesday,9,0.75,18.79,1085.0,6240.0,56,0.0,0,1,52.0,0.970816667,Weekday
2/25/2015,4.0,2,Wednesday,5,0.8,4.6,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.902962963,Weekday
2/25/2015,4.0,2,Wednesday,3,0.8,4.6,1190.4659913169319,2400.0,0,0.0,0,0,20.0,0.900833333,Weekday
2/25/2015,4.0,2,Wednesday,12,0.8,4.6,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.899555556,Weekday
2/25/2015,4.0,2,Wednesday,10,0.7,2.9,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.845833333,Weekday
2/25/2015,4.0,1,Wednesday,4,0.8,30.1,323.0,4080.0,50,0.0,0,1,59.0,0.800808642,Weekday
2/25/2015,4.0,1,Wednesday,12,0.8,15.26,1053.0,4080.0,50,0.0,0,0,34.0,0.800401961,Weekday
2/25/2015,4.0,1,Wednesday,7,0.8,30.1,786.0,7080.0,50,0.0,0,2,59.0,0.800115819,Weekday
2/25/2015,4.0,1,Wednesday,6,0.75,18.79,1003.0,3960.0,45,0.0,0,1,33.0,0.75065101,Weekday
2/25/2015,4.0,1,Wednesday,11,0.75,11.61,635.0,3360.0,45,0.0,0,0,57.0,0.750503571,Weekday
2/25/2015,4.0,1,Wednesday,3,0.75,29.4,1283.0,6960.0,45,0.0,0,2,58.0,0.750206897,Weekday
2/25/2015,4.0,1,Wednesday,8,0.7,29.4,847.0,6960.0,30,0.0,0,1,58.0,0.700362069,Weekday
2/25/2015,4.0,1,Wednesday,2,0.7,30.33,361.0,3960.0,30,0.0,0,1,58.0,0.700069811,Weekday
2/25/2015,4.0,1,Wednesday,10,0.7,21.82,1653.0,6240.0,0,0.0,0,2,52.0,0.700058333,Weekday
