department,day,targeted_productivity,smv,wip,over_time,incentive,no_of_workers,actual_productivity,productivity_difference,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,team_1,team_10,team_11,team_12,team_2,team_3,team_4,team_5,team_6,team_7,team_8,team_9
0,4,0,3,1190,960,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4,0,5,1190,1200,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,5,1190,1080,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,0,15,1133,4080,38,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,0,18,726,3360,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0,30,849,7020,45,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,2,1190,960,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0,30,562,840,30,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,0,11,1054,3420,30,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4,0,30,1422,6960,50,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,5,1190,960,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,0,30,680,7140,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,0,18,2120,5520,0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,3,1190,960,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,5,1190,1800,0,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,0,5,1190,1200,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,2,1190,1440,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5,0,5,1190,1440,0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,0,11,685,3360,30,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5,0,30,864,480,50,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,0,30,511,0,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,0,15,1095,4080,63,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,22,1374,3960,63,57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,0,18,759,3960,34,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,0,30,553,2280,45,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,0,5,1190,960,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,0,30,1057,0,40,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5,0,18,1587,4560,30,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,5,1190,960,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,0,3,1190,960,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0,5,1190,960,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5,0,3,1190,960,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,30,868,6840,0,57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0,15,1126,1080,38,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,22,265,3840,63,57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3,0,30,859,7020,63,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,2,1190,4320,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,0,18,899,3960,56,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0,3,1190,2400,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0,5,1190,3600,0,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0,30,247,6960,50,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0,11,653,3480,30,58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,0,29,1116,6240,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,0,5,1190,1920,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,5,1190,1920,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,0,18,1603,6120,30,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,5,1190,1920,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,5,1190,2160,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,30,841,6840,0,57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0,19,1410,5760,0,48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,5,1190,4800,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,2,1190,2880,0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,0,15,1103,4080,63,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,30,922,5820,63,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,5,1190,2400,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,0,3,1190,2400,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,18,1055,3960,45,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,3,1190,2880,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,0,29,1146,6840,40,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,0,30,746,6840,0,57,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,0,11,834,3480,0,58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,0,18,1717,3240,30,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,30,1041,8160,33,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0,21,1531,6000,0,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,3,1190,960,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,5,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,3,1190,2400,0,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,5,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,5,1190,1080,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,5,1190,2160,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,15,1060,4080,63,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,30,891,7140,38,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,30,541,7140,38,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,30,709,6960,45,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,18,1100,3960,45,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,11,826,2820,0,58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,30,577,2160,30,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,29,1094,6840,40,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,29,1228,6960,30,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,18,1641,6000,40,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,21,1583,6000,0,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,5,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,2,1190,1800,0,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4,0,4,1190,1440,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,0,15,1062,4080,50,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,0,30,450,7140,50,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,0,30,901,6480,50,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,4,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0,30,739,5640,45,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,0,18,913,3360,45,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0,11,698,3360,34,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4,0,29,1172,5340,45,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,2,1190,1800,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4,0,2,1190,1800,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,30,408,1680,30,59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,0,29,1079,4560,40,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0,18,1068,3000,30,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,2,1190,960,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4,0,21,1834,6360,0,53,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4,0,3,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,0,22,708,5040,0,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,0,18,1085,6240,56,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,4,1190,1080,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,0,4,1190,2400,0,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,0,4,1190,1800,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,2,1190,1200,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5,0,30,323,4080,50,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,0,15,1053,4080,50,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,30,786,7080,50,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5,0,18,1003,3960,45,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,0,11,635,3360,45,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5,0,29,1283,6960,45,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5,0,29,847,6960,30,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,0,30,361,3960,30,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,0,21,1653,6240,0,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0,4,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,0,4,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,0,30,15,1200,49,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,0,22,762,5040,0,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,5,0,3,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,0,2,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5,0,2,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,4,1190,6300,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0,4,1190,7560,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0,30,694,4080,50,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,0,11,816,2820,50,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,0,15,1065,4080,63,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,18,912,3960,45,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,0,29,1244,6840,45,57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0,18,1020,5640,45,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,29,916,6960,56,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,0,21,1591,3240,0,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3,0,30,398,6960,0,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,4,1190,3780,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3,0,3,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0,30,437,7080,32,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,2,1190,3360,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0,2,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,4,1190,3360,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,0,2,1190,3360,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,4,1190,6300,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,4,1190,7560,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,11,954,0,50,58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,15,1194,1700,62,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,30,644,840,38,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,29,1144,4440,45,57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,18,1012,3960,45,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,29,792,4560,56,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,18,841,6240,45,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,21,1448,6120,40,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,30,512,4560,0,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,4,1190,3780,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,3,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,2,1190,3360,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,2,1190,960,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,4,1190,3360,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,2,1190,3360,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,4,1190,10500,0,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,4,1190,3360,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,0,15,1106,4080,63,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,29,622,6240,56,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,0,18,1193,3960,45,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,0,29,1143,6840,45,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0,18,895,6240,34,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,27,549,6720,38,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0,21,1393,5640,30,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,0,26,1578,6840,38,57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,0,30,254,1800,0,58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,3,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,2,1190,3360,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,0,26,692,6840,23,57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,3,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,3,1190,3360,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,4,1190,3360,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,3,1190,1200,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,1190,10080,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,3,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,26,1527,6840,65,57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,15,1035,4080,63,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,1190,1200,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,11,632,0,50,57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,29,1231,4680,50,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,30,616,7080,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,4,1190,3360,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,18,947,2880,34,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,29,551,6840,45,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,18,935,6240,45,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,26,832,6780,55,57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,27,544,6720,34,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,21,1511,3600,30,51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1190,3360,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,4,1190,3780,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,3,1190,3360,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,1190,3360,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,4,1190,4200,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,4,1190,6300,0,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,0,11,601,0,50,56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4,0,26,1562,6960,60,58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4,0,15,983,4080,50,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,0,29,1156,6840,50,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,0,30,29,7080,50,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,0,26,950,6960,50,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,0,29,534,6840,56,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0,18,1096,6240,34,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,20,402,3120,45,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4,0,4,1190,3360,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0,27,573,6840,30,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,0,21,1313,5040,30,51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4,0,4,1190,3780,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,0,3,1190,3360,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,0,3,1190,3360,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,2,1190,3360,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4,0,4,1190,3360,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4,0,2,1190,3360,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5,0,4,1190,1200,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,0,4,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5,0,4,1190,1080,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5,0,2,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,3,1190,960,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,5,0,3,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,0,11,433,0,38,56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5,0,15,961,4080,50,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,29,1169,6840,63,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5,0,30,874,3960,50,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5,0,26,1028,6960,60,58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5,0,26,1772,6960,50,58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5,0,18,1206,6240,34,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,27,586,6960,40,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,0,21,1334,5760,30,53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0,4,1190,8400,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,0,4,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5,0,29,30,6840,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,0,18,52,3960,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0,4,1190,2640,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,0,3,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,2,1190,1200,0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3,0,4,1190,1080,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3,0,3,1190,960,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3,0,3,1190,960,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,4,1190,1800,0,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0,11,455,3420,50,56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,0,29,797,1800,63,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0,15,959,4080,50,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,26,1373,6960,50,58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
